Group,x,y,t,s
T,13.91752362,-397.5676607,0,1
U,-3.153608916,-72.73869203,0,0
U,-36.28373526,133.9752257,1,1
R,-22.95587206,152.0400991,0,1
R,-24.74667147,79.44207329,0,0
R,-9.283344849,55.21061817,0,1
T,-18.34647262,-337.3115109,0,1
T,-22.50756747,-166.3881991,0,0
R,29.00997539,105.9051381,0,1
S,-24.24662718,-184.6957161,0,0
U,-18.95316638,-213.5462531,1,0
S,-13.12222196,-108.5516175,0,0
U,-31.97921137,-27.33288691,1,0
S,-28.58315064,141.8267951,0,0
R,-11.60056856,238.3672633,0,1
R,-17.07075034,173.9990339,0,1
U,58.30576608,-413.921147,0,0
R,-19.87422491,137.6105839,0,1
U,-52.92590339,5.009958345,1,1
S,-36.91272732,277.7132437,0,0
S,-6.227977963,-282.9500537,0,1
U,-17.79606971,-65.83145312,1,1
S,7.452858409,-206.1455168,0,1
U,-68.97995401,522.7191366,1,1
U,-32.47563415,-25.89156517,0,0
U,-30.16477936,-102.214201,0,0
U,-46.64126502,72.90810371,1,0
S,-28.8086815,-200.7280141,0,1
S,-2.118278382,-34.99109127,0,0
T,-4.880495257,-157.8080369,0,1
T,-19.41081351,-234.4486254,0,1
S,39.73367511,-318.0560118,0,1
T,-18.94990897,-168.1996124,0,0
T,-36.71179128,-255.1568498,0,1
T,-13.65052821,-259.9994943,0,0
U,-33.83770667,53.98202273,0,0
U,-24.63551501,-166.3624329,1,0
U,-48.30965712,179.0566358,0,0
T,-25.96195728,-67.6898908,0,0
S,9.98429563,-411.923708,0,0
S,-46.94567024,-119.4616334,0,1
S,23.62726328,3.189171174,0,0
R,-19.51528795,127.0237799,0,1
U,-43.73952083,-54.35891641,0,0
S,-11.99448634,-142.9197413,0,0
R,0.772719308,297.2043445,0,1
S,5.65630961,-63.62152597,0,0
S,-24.51539895,77.34225332,0,0
R,-4.953407552,211.1573149,0,1
T,12.61155468,-518.4351235,0,0
R,-5.397956019,235.495747,0,0
R,-27.67743383,245.3261493,0,1
T,-1.204570268,-89.55753004,0,0
T,-20.13040843,-191.45989,0,1
T,1.609513758,-584.7800284,0,0
T,13.69783003,-377.3720164,0,1
U,-38.36814188,-219.2085463,0,1
T,-28.39078753,-208.9628187,0,1
T,-15.72525435,-215.2658779,0,1
S,-9.639580885,-86.81529141,0,1
T,2.153130564,-428.2277568,0,0
R,0.697320845,78.96047221,0,1
R,-57.29191267,263.0258673,0,1
S,-27.91961424,-55.91412427,0,1
S,-26.51692288,136.579249,1,1
T,-7.99692951,-261.7631388,0,0
U,-0.333971724,-277.86013,1,0
S,-28.05270803,-119.9648149,0,0
S,-21.88966578,-44.91241015,0,1
R,-6.288842264,-34.90265791,0,1
U,16.17794857,-254.5898729,1,1
S,-21.60363642,-245.6969177,0,0
T,-29.30135947,-331.8654548,0,1
T,-24.21000769,-73.07765751,0,1
U,-62.58261846,49.94159791,1,0
T,-13.54156664,-465.3336941,0,0
T,-9.87845989,-139.4982032,0,1
U,11.2658157,-336.4855636,0,0
R,3.559462249,58.82821389,0,0
S,1.398482222,-312.3263038,0,1
R,-22.18851796,210.0138281,0,1
T,-4.769728487,-277.7465602,0,0
U,-57.10535422,199.0582971,0,0
S,15.36197948,-170.8677545,1,0
U,10.30142469,-166.7951374,1,1
S,-11.10656856,-372.5875756,0,1
U,-8.67588558,-80.59288829,0,1
T,-23.88750888,-215.5494463,0,0
S,1.737671131,-44.49056746,0,1
T,6.464196366,-132.030477,0,0
U,-30.7615737,-247.4050463,1,1
R,15.86501705,205.2574336,0,0
U,0.942993232,86.67140296,1,1
T,-10.91990221,-95.12046411,0,1
T,-5.617236998,-322.8554983,0,1
S,8.272272331,-362.7402952,0,0
T,8.59625966,-470.6026585,0,0
U,-23.98081383,-48.66706286,1,0
T,-18.83325947,-195.1280559,0,0
U,-20.29402289,-197.9628559,1,0
S,-47.71810798,69.71603375,0,0
S,14.3317341,-164.136139,0,0
S,-45.13605066,58.58922116,0,1
U,-61.1437254,287.1784567,0,0
S,16.1947932,-203.0930466,0,0
T,-37.11665668,-128.3607503,0,0
U,-40.89766481,386.6843529,1,1
R,-3.349886879,206.8277667,0,1
T,-24.40110147,-314.7766695,0,0
R,-13.6332883,60.72190477,0,0
T,-18.68052109,-136.1360059,0,0
T,-1.640600299,-264.474283,0,0
S,-7.689723223,26.77145312,0,0
S,40.91655119,-569.9981881,0,0
U,-26.19488628,-188.1102712,1,1
U,-66.5464162,205.9794446,0,0
U,-21.79823294,-244.4665196,1,1
R,-14.02756212,308.3882914,0,1
U,1.728259584,-378.7861912,1,1
R,-5.787469481,162.3123887,1,0
T,2.766286248,-329.7573479,0,1
S,-32.68155352,27.15034473,0,0
R,-16.11233359,223.4470844,0,1
S,-41.57107326,-72.29810839,0,0
U,-1.284648104,-346.3167241,1,1
R,-21.38526144,110.4881879,0,0
R,-7.049176947,281.0093335,0,1
S,-2.877394268,-250.8518807,0,0
R,-8.753753693,114.9539827,0,1
T,-29.80730191,-257.9456642,0,1
T,0.98835562,-34.84860024,0,0
S,-35.72705099,81.74924138,0,0
U,-4.982149913,-142.4965146,1,1
R,-8.096400765,236.0811093,0,1
S,13.8455049,-213.2928821,0,0
R,-8.888327956,123.0297908,0,0
R,19.63409505,-38.92557608,0,1
U,-40.77930796,189.8827286,0,0
S,-11.37476551,6.834998751,0,0
R,10.2411509,440.6890792,0,0
U,-90.35764762,498.4422779,0,1
U,-26.61246188,117.1874377,0,0
T,-27.98873489,-244.3466307,0,0
T,4.946913236,-184.2563234,0,1
S,11.84281552,-201.2737458,0,0
S,-44.17685882,126.6238377,0,0
S,-32.12424811,286.6235313,0,0
U,-1.371410651,-321.8215912,1,1
T,-33.32641077,-234.0461017,0,0
T,-17.48963676,-75.71292763,0,1
S,-17.63116314,-209.7494207,0,1
T,-11.44382832,-378.3895095,0,1
T,0.446677499,-161.2180429,0,0
T,-14.45221436,-299.5208836,0,0
S,4.683824162,-292.5292989,0,0
S,-16.66890257,45.1157738,0,0
R,27.23091392,52.06214825,0,0
S,38.71011836,-649.3195982,0,1
R,-17.57912248,201.809657,0,0
U,2.594190662,-353.502059,0,0
T,-7.14735547,-324.9560142,0,1
T,-20.41471337,-512.246628,0,1
T,-9.113806768,-339.064362,0,0
R,-8.847553057,204.1993909,0,1
T,-25.42096662,-251.0869183,0,0
U,7.957943674,-107.696934,1,1
R,4.352655333,-114.8067743,0,0
S,-44.94437557,-16.43089661,0,0
T,-8.413346941,-420.9929928,0,1
T,-8.613426855,-327.7439629,0,0
T,-4.420035023,-394.0935357,0,0
S,-13.28776817,-74.47137742,0,1
S,-23.56344507,-23.58017345,0,1
R,-39.93232416,-105.7209415,0,1
T,-14.92781147,-328.0544757,0,0
T,-26.36735921,-87.57811701,0,1
S,35.98824919,-297.3197824,1,0
T,-37.57805094,-353.4654068,0,1
R,-29.53141455,380.8739107,0,0
S,-12.5045682,-81.03065985,0,0
U,-27.05227705,-119.1620162,0,1
T,-27.80262216,-119.2283044,0,0
U,-39.59528912,233.9784784,1,1
U,-5.46747827,-534.7347859,1,0
R,-22.93358407,37.88420076,0,0
U,-44.56915439,255.0678925,0,0
R,-6.417394046,-91.49349553,0,0
U,-16.52297086,-151.2063401,0,1
R,-9.0854354,4.967408399,0,1
S,-15.28281449,59.40008907,0,1
R,-0.869599972,119.8339623,0,0
T,3.260940779,-440.1970577,0,1
S,18.09201634,-506.3534073,0,0
S,16.47936282,-432.5874035,0,0
S,-1.200769993,-316.658396,0,0
R,-17.76008337,177.0452851,0,1
S,-7.940177894,81.76206295,0,0
T,-35.11672776,-104.0033897,0,0
S,-5.557440824,-107.110289,0,0
R,-22.38538969,-94.39009706,0,0
T,-32.00888567,-340.741554,0,1
U,-111.983039,784.3071986,1,0
U,-65.23902999,173.2431071,0,0
U,-63.4587551,285.0730043,1,0
S,-10.76171225,-106.0168801,0,0
T,-16.80756304,-156.8486154,0,0
R,-32.40235957,168.0747934,0,1
U,-33.03862361,96.78531829,1,1
R,-1.191261818,143.7077021,0,0
R,-27.88162109,428.5478074,0,0
R,-21.46280243,222.2339264,0,1
R,-11.09135671,403.1777554,0,0
U,19.5253948,-490.9332097,1,1
S,-17.20116304,39.21124232,1,1
S,-5.314238543,-315.007419,0,1
R,-8.356652355,-129.0810992,0,0
U,41.90084752,-542.3581888,1,0
T,-26.21666117,-91.87418445,0,1
S,17.07799064,-94.09705699,0,1
S,-18.27859956,9.754395282,1,1
U,5.591117707,-377.3685917,1,1
R,-37.68539459,34.43766461,0,0
R,-14.75054634,119.1479292,0,0
U,-45.91263889,146.9227164,1,1
T,-18.03275579,-306.7451662,0,0
U,-40.68042366,188.501667,0,0
T,-22.59844096,-99.62580081,0,1
T,-20.07788978,-359.3769365,0,0
S,6.817882239,-164.0409751,0,1
S,-15.62505764,-241.9329052,0,0
T,-7.289010883,-510.1235097,0,0
U,-41.70749606,-115.3676595,1,1
S,-5.799815529,-63.20648173,0,1
S,-30.8751083,30.86199112,0,0
S,-17.5664987,-263.6269933,0,1
S,-42.23738075,-10.46397396,0,1
R,-23.87528519,133.8404085,0,1
U,6.590658431,-322.4453373,1,1
T,-47.03837739,-355.7784136,0,0
S,-27.11441,12.30968772,1,0
S,-23.11036341,-143.4860923,0,1
T,-16.44716873,-230.8683665,0,1
U,-6.170300586,-430.295445,1,1
U,17.60550087,-455.3693086,0,1
T,-20.24408675,-393.1500369,0,0
R,-6.418049159,227.2295614,0,0
T,-13.21580568,-428.3033043,0,1
R,-23.49021989,250.3038566,0,0
T,-12.65802568,-182.9783694,0,0
R,-10.98743067,58.8881832,0,1
U,32.457494,-356.1204389,1,1
R,-48.56653556,139.9127542,0,0
R,0.765593902,-50.61721616,0,0
U,-45.29972488,197.350663,1,1
S,-64.2818898,276.6263885,1,1
S,-3.736880167,-108.8145325,0,1
R,-2.708713774,97.96799781,0,1
R,-6.748710495,173.5528176,0,0
R,-49.87734559,225.7040171,0,1
U,23.54591838,-659.6555424,1,0
T,1.846632961,-268.6418989,0,1
S,3.812708069,-224.1002637,0,1
U,32.61200501,-499.6015595,1,1
R,-10.45341096,183.4385468,0,1
T,-18.40164085,-240.5487744,0,0
S,-6.737875722,-65.81946125,0,1
S,-34.84157139,180.5272713,0,0
T,-18.86010151,-243.4034078,0,1
U,11.47764565,-288.072339,1,1
T,-14.46000716,-158.0131079,0,0
T,-1.981379779,-276.2117779,0,1
T,-27.3530531,-191.8395066,0,1
T,-10.62065476,-261.6954747,0,0
T,-16.03482088,-175.0766467,0,0
S,-5.098483258,178.2110713,0,0
U,-23.23497046,105.971136,1,0
U,-32.1318568,-123.1214655,1,1
T,-2.637000143,-91.90377926,0,1
S,16.2707128,-188.205501,0,0
U,2.136673125,-409.0438268,0,0
R,15.22258283,4.876349593,0,1
U,-26.46656287,-24.68706255,1,1
T,-25.22470107,-215.3296391,0,0
S,-33.46235776,188.9158835,0,1
S,-7.336452922,-369.6768519,0,1
U,-13.47428624,-22.75252613,1,1
S,-14.76896526,-303.8900585,0,0
U,-20.15276364,72.50555156,0,0
R,-18.26888544,197.6760588,0,0
U,47.86675634,-521.8441981,1,1
U,-15.14670515,27.28826987,1,1
U,-48.23124823,96.24059547,1,0
T,6.794030643,-393.4179302,0,1
S,-24.42945235,-190.9110118,0,1
R,-8.767749946,432.4735523,0,1
R,-20.48448918,256.4964863,0,1
S,-2.554643949,137.3062729,0,0
R,3.734920251,145.5992607,0,1
R,-27.39218764,296.3716646,0,0
T,-33.52826501,-291.1223439,0,0
U,-36.28529389,122.5226979,1,1
S,36.07617116,-185.4533871,0,1
T,-9.936731418,-232.0726892,0,0
T,-4.09351084,-148.6585898,0,1
T,-17.76073063,-167.8709453,0,1
T,-6.727253401,-485.2753529,0,1
S,-52.61152235,186.6541862,0,1
R,9.752436565,294.3010591,0,1
T,-10.01866285,-48.78734501,0,0
S,11.10971438,-230.6255159,0,0
R,14.97265772,-33.81764921,0,0
R,-33.03044135,246.1046783,0,1
R,1.435936793,146.185233,0,1
T,-10.34837448,-238.1311693,0,0
S,-13.53131132,0.288648617,0,1
S,-34.23781403,180.8957477,1,0
S,12.98373202,-318.5157776,0,0
R,-7.37256368,128.9349478,0,0
T,-2.487127818,-104.6748299,0,0
U,-15.41551812,-213.862646,0,0
U,28.90550758,-505.9667476,1,0
U,1.115385469,-38.74008548,1,1
R,-0.192510772,194.0099847,0,1
R,-18.99991033,8.824454698,0,1
U,-9.499039783,-231.1580226,0,1
R,-8.691315614,389.9399199,0,0
U,-46.58302487,385.2409797,1,1
U,9.934528975,-266.0914336,0,0
S,-26.75815808,-32.92654437,0,1
U,-24.6439878,-257.2389375,1,1
S,-15.56692215,70.03716552,0,1
S,-39.06803323,-54.13143054,0,1
U,-40.34930462,39.35073332,1,0
S,21.2142844,-83.66519275,0,1
U,7.753288779,-540.5271211,1,1
R,-8.960915615,190.0441423,0,1
U,-55.31767476,-128.4547311,0,0
U,50.8649179,-815.7192846,1,1
T,-14.20170034,-227.9846219,0,0
U,-48.24580899,-44.0921504,1,1
T,-37.07991313,-440.4923625,0,1
T,-17.89982946,-50.6884453,0,0
U,-4.159341394,-68.06182796,1,0
S,14.01922771,-235.7018107,0,1
R,-18.16208969,408.9379262,0,1
T,2.825972558,-500.4870624,0,0
U,-45.36141492,70.17945954,1,0
R,-18.05653179,266.5401464,0,1
T,-9.252624895,-216.2469468,0,1
U,-17.99311245,-183.5674831,1,0
R,-8.623867495,91.28446013,0,1
R,3.784871758,118.9844227,0,1
S,2.821086947,-72.54948901,0,1
S,5.738944838,-117.0474774,0,0
T,-5.781331338,-122.9615085,0,0
U,-59.95566341,216.0268615,1,0
R,4.843051302,122.3836043,0,1
U,-15.16364119,-50.83660365,1,1
S,-54.35420277,-71.99883141,0,1
S,-48.12455733,239.8073221,0,0
U,2.293115997,-217.3247393,0,0
T,-28.03807776,-39.86819833,0,1
U,-9.720321035,-114.670944,1,1
U,6.860018908,-45.57780129,1,0
R,-35.0067617,72.10548987,0,1
R,-15.70215687,376.4082765,0,1
S,45.44860887,-383.0250558,0,0
R,-41.4038585,270.733289,0,1
R,-4.865797729,405.9876387,0,1
T,-39.78556448,-60.98366616,0,1
S,1.178801071,32.09779758,0,0
S,-57.34234354,54.55177659,1,1
S,46.31581123,-533.9624852,0,1
T,-8.039940557,-119.0653626,0,0
S,-36.73397925,190.8487015,0,1
R,8.521819941,26.53900735,0,1
R,-35.2549449,4.984541484,0,1
S,20.08304401,-284.9056824,0,0
U,-29.17138672,-199.4591169,0,1
R,-49.42528529,276.745381,0,0
S,27.43538116,-442.6252513,0,1
T,4.234697968,-303.9913188,0,0
U,-18.66760886,-75.50161799,1,1
U,-12.04301839,-243.0493169,0,0
U,-51.30414591,-47.18570665,1,1
R,-8.587006567,293.9212318,0,0
U,20.2194828,-413.1947962,1,1
S,-13.19990395,-155.3736181,0,0
S,-19.34984029,-92.87909849,0,0
T,-24.29806593,-23.31569592,0,0
R,-9.109099357,268.6786283,0,1
S,1.68710568,42.63873267,0,1
S,-14.64033596,19.3463387,0,0
U,8.751052638,-366.5505906,1,1
R,17.1843077,-162.5529462,0,0
T,-4.325771853,-283.2547618,0,1
S,17.50659928,-361.5356771,0,1
S,18.65985045,-447.3493457,0,1
S,4.873303556,-217.6316601,0,1
T,-12.28948478,-210.2569754,0,0
S,-38.03215832,51.15836166,0,0
R,6.508892599,62.73815894,0,1
S,40.34511976,-461.3035692,0,0
R,-29.53069702,278.5775974,0,0
S,-21.18883319,-175.4832745,0,1
R,-0.059269818,130.2749738,0,1
U,-64.82290605,61.01814771,0,0
U,20.07632792,-339.6515394,1,1
S,-12.30861675,-232.2676226,0,1
R,-14.32122588,250.7521153,0,0
U,18.2729744,-155.7621195,1,0
R,-10.10976385,255.9409162,0,1
S,-3.880566778,-77.63280676,0,1
T,-13.09585124,-324.1105691,0,0
T,-12.2628538,179.3783201,0,1
T,-15.33449188,-393.1399164,0,1
U,-16.05168982,-17.01237783,1,1
S,-5.24632559,-13.49802419,0,1
S,-9.917511451,-208.9952009,0,1
R,-4.939885019,166.1512474,0,0
T,-10.59350551,-138.8350113,0,0
T,-2.256557693,-389.9575652,0,1
S,-3.727733461,-132.4982748,0,0
T,-13.84945519,-275.17287,0,0
U,-17.47289607,-205.5510767,0,1
R,-3.035798945,164.7948512,0,0
U,-35.56593441,89.34632234,0,1
R,6.354474574,57.91036908,0,1
S,-20.58316962,-17.44913798,0,0
S,-23.54376117,-120.1325988,0,0
U,-57.20263089,171.1886808,0,1
T,-15.02794414,-548.2149026,0,0
T,5.799159729,-100.6983667,0,0
R,-3.131946952,88.61055108,0,0
U,-63.37854197,115.7206097,1,0
T,-13.21536807,-212.8028083,0,0
T,-10.10211639,-241.1535699,0,0
R,7.87801579,123.9672597,0,0
S,-44.73817137,-172.9417929,0,0
U,-27.45082811,-85.78098615,1,0
R,-46.02882508,119.4800354,0,0
U,-54.15425586,98.37299931,1,1
T,-6.588526055,-524.6237585,0,1
S,-21.24512653,55.31354482,0,0
U,-52.76986508,82.62993325,1,0
S,-28.9238298,110.9913698,0,0
T,-8.013899283,-113.6572453,0,1
T,-7.942840394,-171.6539669,0,1
S,-13.1204859,79.13461418,0,0
U,-93.8611837,229.0830603,1,0
S,6.002870069,-138.1783589,0,1
U,-33.5980666,-123.553949,1,1
U,18.88816909,-293.6048699,1,0
U,-12.32562264,-143.7399874,1,1
R,-29.72093985,228.7469513,0,1
S,-50.17947884,-14.71191722,0,1
S,22.07563991,-411.9333725,1,1
R,-11.93690948,438.3677285,0,0
S,-30.02227438,-133.0071164,0,1
S,-7.867162316,-464.7520349,0,0
T,-37.77312907,-83.59735103,0,0
T,-38.12956826,-58.61796219,0,1
R,-35.938954,273.4958227,0,0
S,-21.1861902,-25.58928764,0,0
S,3.835955406,-105.7412657,0,1
S,7.24258836,-430.1664308,0,0
S,-7.00542052,34.30964457,0,1
S,10.94384797,-266.8555851,0,0
R,-11.0686394,290.5616803,0,0
R,-14.52964198,189.2831962,0,1
U,7.02701401,-37.03688608,0,0
R,12.42332446,351.0274123,0,0
R,-3.606818832,-79.65355956,0,0
R,-29.71271937,-18.75579617,0,0
T,-13.26198547,-123.3636105,0,0
S,43.39865079,-346.2788754,0,1
S,21.48970134,-235.5751101,0,0
T,-3.120061764,-267.9087208,0,0
T,7.850839516,-242.5187638,0,0
R,-13.16134744,268.1915651,0,0
U,-47.94018027,289.4034641,1,1
U,-5.127328653,-337.6770761,1,0
T,-12.85175437,-243.8981555,0,0
S,1.840249328,-189.1366002,0,0
S,-34.55644998,263.3052309,0,0
S,12.45091717,-177.1608074,0,1
U,-16.11322243,-65.28209438,1,0
U,-12.19046969,-274.0270623,0,1
T,-19.66697913,-134.3820095,0,0
U,-43.23691945,-177.0763079,1,0
U,9.842564018,-414.8408028,1,1
T,-24.98211206,-155.2805009,0,0
R,-16.65628917,489.1547589,0,0
U,-5.18754412,-385.3834276,0,1
R,-12.57568643,11.27258736,0,0
S,-14.7576888,-174.3208354,0,1
T,1.29317027,-213.1274274,0,0
U,-17.90644454,57.78444226,1,1
U,-5.68126476,-257.4109522,1,0
U,-13.61735596,-18.97531562,1,1
T,-13.23241868,-201.5401181,0,1
U,-49.80601868,277.6831683,1,1
U,-16.63484183,-206.5483155,1,1
T,-8.499089279,-243.8950408,0,1
T,-20.69233279,-130.4183876,0,0
U,-0.283185144,-80.6174301,0,1
T,-23.35896615,-377.787682,0,1
S,5.973552875,-103.9388607,0,1
T,2.701759075,-146.362418,0,0
U,-29.31955505,-74.86799729,1,1
S,-25.0259416,51.87919867,0,0
T,-21.88573801,-277.3922428,0,1
S,-0.271303692,-337.7893843,0,0
T,-15.74161158,-298.2922404,0,0
U,21.04233741,-274.1523657,1,1
U,27.76456929,-490.3019117,1,1
U,0.547333036,-267.6873113,1,1
T,-24.49272695,-348.5245749,0,0
S,-57.34013383,-2.757749645,0,0
T,-13.87743719,-265.1896639,0,1
T,-15.49530056,-228.3367291,0,1
R,21.91513114,216.204637,0,1
U,0.817821019,-107.7617648,1,1
S,-33.85815085,39.91565591,0,1
T,-24.78654181,-372.8266011,0,1
S,-26.63600706,66.64029148,1,0
S,0.33627546,-457.7723358,0,0
T,-15.31724995,-251.1747048,0,0
R,-3.088728049,100.324235,0,1
R,-3.751432025,-64.23315937,0,0
R,-14.93319479,-24.27725024,0,0
U,8.620175325,-368.2392138,1,1
S,-8.131729083,-222.1739486,0,0
U,-50.15038781,98.12249701,0,0
U,-4.738047533,-411.9606286,1,1
T,-0.622990891,-239.5603514,0,1
S,-19.32240147,-122.1012307,0,1
T,-17.00752533,-180.9302898,0,0
R,-0.868407202,392.096878,0,1
U,-40.25635342,-6.94706324,1,0
S,-57.22812946,-79.31753171,0,0
S,-36.89876213,-185.4006704,0,1
S,-42.18543261,185.5180835,0,1
U,-44.41381481,95.0989822,1,1
U,-10.30569457,-47.22248742,1,0
S,-31.62517223,-34.47103995,0,1
S,-20.13938978,177.0565396,0,1
R,-21.09276965,94.1320075,0,0
R,-6.960968715,45.96237478,0,1
U,-25.19457857,-148.6459891,1,0
T,-26.95765773,-239.412618,0,0
S,-8.235213624,-131.046243,1,0
T,-15.1217126,33.55007219,0,1
U,-19.01209302,-58.41431492,1,0
T,-12.40119384,-334.4930048,0,1
U,-13.01425674,-220.2815106,0,0
U,-22.9099399,121.0459877,0,1
S,-11.692458,0.714930303,0,0
R,5.038774919,256.1889993,0,1
R,-38.45782532,154.0210004,0,0
U,-54.98497698,46.61470156,1,0
R,-26.21213463,279.3210565,0,0
U,-47.1766161,54.72391131,0,1
R,-31.85652987,253.1792858,0,1
S,26.48999864,-15.11542458,0,0
T,-1.937126019,-511.4366914,0,1
R,-7.276737304,112.6353446,0,0
R,-46.4559319,123.2093445,0,1
T,-2.91887149,-505.8872483,0,1
S,42.32651523,-458.6145316,0,1
U,-25.94331119,-221.2205963,1,0
S,-31.45711529,-105.9273094,0,1
T,-13.20747086,-434.1503535,0,0
R,4.826822328,-33.62357633,0,1
S,-55.67920475,148.1802847,1,1
S,2.919473234,-167.7502818,0,0
T,-29.6684796,-345.0227242,0,0
R,-16.02883501,337.5281626,0,1
U,32.81572129,-731.3712294,1,0
T,3.059360535,-458.5801273,0,1
S,19.56667416,-83.51407155,0,1
S,0.645706171,-177.0541015,0,0
T,-10.52081594,-202.3337714,0,1
U,-22.46535051,-94.64229009,1,1
R,2.000958832,367.9471825,0,1
T,-6.886310897,2.975728459,0,1
T,-5.62486601,-254.9551749,0,1
R,-8.725109318,259.9687088,0,0
T,-18.73670198,-208.9804587,0,0
R,-1.139774762,110.4248266,0,0
U,7.151538064,-370.0745651,1,1
S,43.04535059,-511.9326784,0,0
T,-5.266549243,-63.36620217,0,1
T,-8.827700022,-180.3787765,0,1
U,-9.403357858,-177.5123519,1,1
R,-29.83021948,468.0358644,0,0
R,-19.05086502,170.1347992,0,0
T,-15.53105541,-354.8750097,1,1
U,-24.12589188,-128.5887482,0,1
R,-16.7219087,164.825978,0,1
R,-7.387801737,140.3779118,0,1
R,-26.08814396,55.77335495,0,1
T,4.370082532,-355.6143164,0,0
R,-29.79541502,295.8083687,0,1
T,-3.659446489,-76.22559449,0,0
S,-10.59326657,-243.9408946,0,0
U,-54.09057214,189.1303799,1,0
U,-15.11637224,-109.187557,0,1
T,-35.50519389,-158.8361622,0,1
T,-14.91479461,-126.0811605,0,1
S,8.328024177,-163.1762261,0,1
S,46.84187121,-331.4117533,0,0
U,-30.91440043,-21.65131592,1,1
S,-10.50872417,56.30355185,0,1
R,-11.76521381,3.686061924,0,0
U,19.12800382,-379.7702639,1,1
T,-15.12655787,-28.63139145,0,0
R,-13.79000355,209.7433824,0,1
T,-3.709428441,-338.9856274,0,1
S,17.9902661,-260.4230684,0,1
T,-7.011305212,-114.627838,0,1
T,-18.34797079,-149.4112766,0,1
R,-18.19134008,253.0606115,0,1
T,-12.66926585,-108.8793888,0,1
S,-26.11915098,147.1674013,0,0
U,14.12841051,-163.3939893,0,0
T,-35.19941068,-96.42286622,0,0
R,-6.839701695,131.2599356,0,0
U,-34.20529128,-85.43027504,1,1
S,-26.69634466,-6.663792791,0,1
T,-15.36986207,-387.3174447,0,0
U,-17.8557338,34.50200072,1,1
T,-9.383938535,-412.4670576,0,1
T,-7.3297689,-196.2599406,0,1
S,23.32950505,-161.2253026,0,0
R,35.3181586,-37.54217794,0,0
S,7.864341537,-461.5959157,0,0
U,-83.65104976,266.3341101,1,1
S,-7.602444342,-17.79456096,0,1
T,-26.81411512,-411.5666984,0,0
T,-6.225363061,-173.4839104,0,0
S,-20.27563446,143.9035088,0,1
T,-23.1348277,-478.1144852,0,0
U,-15.19598378,-411.1417862,1,1
T,-25.56970617,-374.6580102,0,1
T,-14.81060815,-185.7882447,0,0
R,-19.33056415,96.24301578,0,1
U,-18.58304637,-279.7774189,1,0
S,-10.71630794,-5.287178062,0,1
S,-14.531441,-51.48476788,0,0
S,8.585441235,-431.3844211,0,1
S,-19.26670412,-100.5262974,0,0
T,-4.688192009,-268.72431,0,0
S,5.389744163,-125.5430672,0,1
T,-7.378467601,-362.8111655,0,1
S,19.52737303,-181.087539,0,0
U,-8.746880006,-409.8426647,1,0
S,-22.62673098,-14.19475414,0,1
T,-8.109463554,-75.79723693,0,1
U,-8.114927869,-356.1381439,1,1
R,-0.962498315,220.3114129,0,0
R,-8.078749014,-0.19340408,0,1
U,-38.21770432,-36.77583307,1,0
R,-31.63214981,75.16803951,0,1
S,-16.19757218,-7.569105492,0,1
T,-21.4327062,-198.7225715,0,0
U,-39.95044939,195.3586198,0,1
S,-3.333262295,-142.0688408,0,1
U,1.512001718,-206.1490745,1,0
T,-24.0533665,-469.0343645,0,1
R,6.362723171,147.9481365,0,1
S,-9.33367344,82.82957631,0,1
T,-22.01853694,-87.86938628,0,0
S,-10.79888236,62.98837286,0,1
